House,1411000,09/12/2017,16.7
House,591000,09/12/2017,11.2
Townhouse,1110000,09/12/2017,11.2
Unit,518500,09/12/2017,11.2
House,685000,09/12/2017,11.2
Townhouse,570000,09/12/2017,11.2
House,685000,09/12/2017,11.2
House,692500,09/12/2017,16.1
House,920000,09/12/2017,16.1
House,945000,09/12/2017,20.4
House,610000,09/12/2017,11.2
House,1100000,09/12/2017,13.8
Townhouse,1180000,09/12/2017,13.8
House,2160000,09/12/2017,13.8
House,3100000,09/12/2017,13.8
Townhouse,1125000,09/12/2017,13.8
Townhouse,1415000,09/12/2017,13.8
Unit,720000,09/12/2017,13.8
Unit,611000,09/12/2017,5.3
House,1290000,09/12/2017,5.3
Unit,495000,09/12/2017,5.3
House,1660000,09/12/2017,5.3
Unit,721000,09/12/2017,5.3
Unit,670000,09/12/2017,5.3
Unit,645000,09/12/2017,5.3
Unit,587000,09/12/2017,6.2
House,1260000,09/12/2017,6.2
House,1510000,09/12/2017,6.2
House,2425000,09/12/2017,6.2
Unit,595000,09/12/2017,8.9
Unit,630000,09/12/2017,8.8
House,745000,09/12/2017,8.8
Townhouse,1330000,09/12/2017,16
Townhouse,787000,09/12/2017,16
House,900000,09/12/2017,16
House,550250,09/12/2017,18
House,811000,09/12/2017,18
House,620000,09/12/2017,18.4
House,807500,09/12/2017,18.4
House,570000,09/12/2017,18.4
House,570000,09/12/2017,18.4
House,593000,09/12/2017,18.4
House,555000,09/12/2017,18.4
House,577000,09/12/2017,18.4
Unit,766000,09/12/2017,7.8
House,1160000,09/12/2017,7.8
Unit,910000,09/12/2017,7.8
Unit,1025000,09/12/2017,7.8
House,1905000,09/12/2017,7.8
House,606000,09/12/2017,14
House,600000,09/12/2017,14
House,780000,09/12/2017,15.5
House,1140000,09/12/2017,11.7
House,850000,09/12/2017,11.7
House,900000,09/12/2017,11.7
Townhouse,900000,09/12/2017,11.7
House,1760000,09/12/2017,3.4
Townhouse,1085000,09/12/2017,3.4
Unit,982500,09/12/2017,5.4
House,3275000,09/12/2017,5.4
House,3923000,09/12/2017,5.4
House,526000,09/12/2017,14
House,810000,09/12/2017,16.3
House,695000,09/12/2017,16.3
House,721000,09/12/2017,16.3
House,676000,09/12/2017,16.3
House,632000,09/12/2017,16.3
Townhouse,547500,09/12/2017,14.6
House,1250000,09/12/2017,12.7
House,1285000,09/12/2017,12.7
Townhouse,800000,09/12/2017,6.4
House,955000,09/12/2017,6.4
Townhouse,521000,09/12/2017,6.4
House,6600000,09/12/2017,5.9
House,2940000,09/12/2017,5.9
House,1710000,09/12/2017,8.4
House,2180000,09/12/2017,8.4
House,1632500,09/12/2017,8.4
House,1770000,09/12/2017,4.3
Townhouse,1312000,09/12/2017,11.4
Townhouse,408000,09/12/2017,17.4
Unit,570000,09/12/2017,0
House,382000,09/12/2017,31.7
Unit,654000,09/12/2017,20
House,610000,09/12/2017,25.9
House,525000,09/12/2017,25.9
House,1515000,09/12/2017,3
House,735000,09/12/2017,17.9
House,553000,09/12/2017,17.9
House,603000,09/12/2017,17.9
House,671000,09/12/2017,17.9
House,598000,09/12/2017,17.9
House,660000,09/12/2017,17.9
House,730000,09/12/2017,17.9
House,712500,09/12/2017,17.9
Unit,900000,09/12/2017,17.2
House,2305000,09/12/2017,17.2
Unit,600000,09/12/2017,17.2
Unit,748000,09/12/2017,10.2
Unit,588000,09/12/2017,21.5
Unit,722000,09/12/2017,18.8
House,1191000,09/12/2017,18.8
Unit,925000,09/12/2017,10.1
House,1700000,09/12/2017,10.1
Townhouse,1601000,09/12/2017,10.1
Unit,686500,09/12/2017,10.4
House,1250000,09/12/2017,10.4
House,815000,09/12/2017,22.7
House,1090000,09/12/2017,5.3
House,1660000,09/12/2017,5.3
House,1870000,09/12/2017,5.3
House,1100000,09/12/2017,15.4
House,837500,09/12/2017,11.2
Unit,625000,09/12/2017,11.2
House,1030000,09/12/2017,15.5
House,563000,09/12/2017,43.3
House,571000,09/12/2017,47.3
House,1140000,09/12/2017,21.5
Unit,496000,09/12/2017,8.5
House,1190000,09/12/2017,8.5
House,825500,09/12/2017,8.5
House,1180000,09/12/2017,8.5
Unit,740000,09/12/2017,8.5
House,1110000,09/12/2017,8.5
House,1000000,09/12/2017,8.5
House,605000,09/12/2017,23.8
House,650000,09/12/2017,14.7
House,655000,09/12/2017,14.7
Unit,790000,09/12/2017,3.5
House,1100000,09/12/2017,3.5
Unit,405000,09/12/2017,4.6
House,1550000,09/12/2017,4.6
Unit,613000,09/12/2017,4.6
House,880000,09/12/2017,8.4
House,770000,09/12/2017,8.4
Unit,690000,09/12/2017,8.4
House,1081000,09/12/2017,8.4
House,705000,09/12/2017,8.4
House,651000,09/12/2017,12
Unit,468000,09/12/2017,12
House,870000,09/12/2017,12
House,980000,09/12/2017,12
Unit,345500,09/12/2017,12
House,941000,09/12/2017,12
House,835000,09/12/2017,12
House,800000,09/12/2017,12
House,925000,09/12/2017,12
House,770000,09/12/2017,12
Unit,580000,09/12/2017,12
Unit,456000,09/12/2017,2.4
House,2200000,09/12/2017,2.4
House,1705000,09/12/2017,2.4
Townhouse,900000,09/12/2017,2.4
Townhouse,1190000,09/12/2017,2.4
Unit,310000,09/12/2017,2.4
Unit,495000,09/12/2017,2.4
Unit,455000,09/12/2017,2.4
House,767500,09/12/2017,19.9
House,1230000,09/12/2017,19.9
House,875000,09/12/2017,19.9
House,840000,09/12/2017,21.3
House,1006000,09/12/2017,21.3
House,431000,09/12/2017,20.6
House,575000,09/12/2017,20.6
House,1761000,09/12/2017,15.2
House,2200000,09/12/2017,15.2
House,1940000,09/12/2017,15.2
House,850000,09/12/2017,35.4
Unit,1272000,09/12/2017,1.9
House,1071000,09/12/2017,1.9
House,1200000,09/12/2017,1.9
House,555000,09/12/2017,20.5
House,621000,09/12/2017,20.5
House,612000,09/12/2017,20.5
Unit,407800,09/12/2017,2.7
Unit,425000,09/12/2017,2.7
House,642000,09/12/2017,14
House,660000,09/12/2017,14
House,620000,09/12/2017,14
House,620000,09/12/2017,14
Unit,670000,09/12/2017,5
Unit,768000,09/12/2017,5
Unit,630000,09/12/2017,5
Unit,491000,09/12/2017,5
House,1400000,09/12/2017,8.2
House,675000,09/12/2017,31.7
House,565000,09/12/2017,31.7
House,480000,09/12/2017,31.7
House,700000,09/12/2017,31.7
House,772500,09/12/2017,10.5
House,760000,09/12/2017,10.5
Unit,560000,09/12/2017,10.5
House,722000,09/12/2017,10.5
House,790000,09/12/2017,10.5
Unit,682500,09/12/2017,10.2
Unit,771000,09/12/2017,10.2
House,705000,09/12/2017,18
House,760000,09/12/2017,15.5
House,836000,09/12/2017,15.5
House,725000,09/12/2017,15.5
House,681500,09/12/2017,15.5
House,1155000,09/12/2017,15.5
House,1550000,09/12/2017,15.5
House,657000,09/12/2017,15.3
House,645000,09/12/2017,15.3
House,740500,09/12/2017,15.3
House,1250000,09/12/2017,7
House,1234500,09/12/2017,7
House,1211000,09/12/2017,7
Unit,705000,09/12/2017,7
House,4111000,09/12/2017,4.1
Unit,841000,09/12/2017,4.1
Unit,867000,09/12/2017,4.1
House,700500,09/12/2017,12.9
House,903000,09/12/2017,17.2
House,1595000,09/12/2017,17.2
House,1088000,09/12/2017,17.2
House,1060000,09/12/2017,8.9
House,812000,09/12/2017,14.7
House,940000,09/12/2017,14.7
House,570000,09/12/2017,14.7
House,480000,09/12/2017,14.7
House,525000,09/12/2017,14.7
House,627500,09/12/2017,14.7
House,880000,09/12/2017,14.7
House,460000,09/12/2017,14.7
Unit,355000,09/12/2017,6.4
House,1062000,09/12/2017,6.4
House,857500,09/12/2017,6.4
House,610000,09/12/2017,16.5
House,1370000,09/12/2017,16.7
House,1130000,09/12/2017,16.7
House,410000,09/12/2017,35.5
House,505000,09/12/2017,35.5
House,1285000,09/12/2017,6.8
House,2065000,09/12/2017,6.8
House,1615000,09/12/2017,6.8
Unit,1610000,09/12/2017,4.6
Unit,610000,09/12/2017,4.6
House,609000,09/12/2017,25.5
House,780000,09/12/2017,25.5
Townhouse,391000,09/12/2017,25.5
House,581000,09/12/2017,25.5
House,615000,09/12/2017,25.5
House,632000,09/12/2017,27.2
House,425000,09/12/2017,27.2
House,400000,09/12/2017,27.2
House,415000,09/12/2017,27.2
Unit,1160000,11/02/2017,7.5
Unit,752000,11/02/2017,10.4
Townhouse,705000,11/02/2017,11
House,845000,11/02/2017,11
House,1440000,11/02/2017,4.3
House,890000,11/02/2017,21.5
Townhouse,585000,11/02/2017,9.5
House,1436000,11/02/2017,17.3
House,1470000,11/02/2017,11.4
House,1130000,11/02/2017,13.8
House,935000,11/02/2017,13.4
House,1306000,11/02/2017,13.4
House,1150000,11/02/2017,13.4
House,890000,11/02/2017,13.4
Unit,910000,11/02/2017,13.4
House,1210000,11/02/2017,27
House,1005000,11/02/2017,27
Unit,440000,11/02/2017,27
House,730000,11/02/2017,34.7
House,670000,11/02/2017,16.1
Unit,880000,11/02/2017,10.3
House,1920000,11/02/2017,10.3
House,380000,11/02/2017,14
Townhouse,525000,11/02/2017,6.4
Unit,764000,11/02/2017,5.2
House,1105000,11/02/2017,5.2
House,1260000,11/02/2017,5.2
Townhouse,955000,11/02/2017,5.2
Townhouse,895000,11/02/2017,5.2
Townhouse,797500,11/02/2017,5.2
Unit,787000,11/02/2017,10.8
House,681000,11/02/2017,12.1
House,790500,11/02/2017,12.1
Townhouse,956000,11/02/2017,10.4
House,1468000,11/02/2017,10.4
Unit,752000,11/02/2017,7.7
Unit,465000,11/02/2017,10.1
Unit,757500,11/02/2017,10.1
House,535000,11/02/2017,34.9
Townhouse,999000,11/02/2017,11.7
Townhouse,1042500,11/02/2017,11.7
Unit,570000,11/02/2017,17.9
House,1042500,11/02/2017,17.9
House,1055000,11/02/2017,17.9
House,925000,11/02/2017,17.9
Townhouse,810000,11/02/2017,6.7
House,1230000,11/02/2017,2
House,490000,11/02/2017,20.6
House,426750,11/02/2017,20.6
House,680000,11/02/2017,23
House,702500,11/02/2017,23
House,406000,11/02/2017,14
House,570000,11/02/2017,24.7
House,825000,11/02/2017,14.7
Townhouse,950000,11/02/2017,12.4
House,1210000,11/02/2017,14.3
House,1105000,11/02/2017,16.1
House,1000500,11/02/2017,16.1
House,488000,11/02/2017,28.8
House,1238000,11/02/2017,7.2
Unit,640000,11/02/2017,7.2
House,520000,11/02/2017,19.6
Unit,432000,11/02/2017,19.6
House,1402000,11/02/2017,7.5
House,897000,11/02/2017,7.5
Unit,730000,11/02/2017,5.7
House,755000,11/02/2017,24.8
Unit,674000,11/02/2017,5.1
House,1000000,11/02/2017,15.4
House,1000000,11/02/2017,15.4
House,1035500,11/02/2017,15.4
House,475000,11/02/2017,38
House,425000,11/02/2017,36.9
Townhouse,580000,11/02/2017,38
House,647000,11/02/2017,38
House,686000,11/02/2017,38
House,755000,11/02/2017,12.9
House,682000,11/02/2017,20.4
House,918000,11/02/2017,11.2
Unit,475000,11/02/2017,13.8
Townhouse,706750,11/02/2017,8.8
House,785000,11/02/2017,8.8
House,808000,11/02/2017,8.8
House,652000,11/02/2017,8.8
House,755000,11/02/2017,16
House,650000,11/02/2017,18.4
House,400000,11/02/2017,18.4
House,1220000,11/02/2017,7.8
House,1235000,11/02/2017,14.5
House,618000,11/02/2017,15.5
House,695000,11/02/2017,11.7
House,710000,11/02/2017,15.5
House,843000,11/02/2017,10.4
Townhouse,781000,11/02/2017,3.4
House,1668000,11/02/2017,5.4
House,332000,11/02/2017,31.7
House,518000,11/02/2017,16.3
House,538000,11/02/2017,29.9
House,1275000,11/02/2017,12.7
Unit,735000,11/02/2017,8.4
Townhouse,1011000,11/02/2017,4.3
House,1170000,11/02/2017,11.4
Townhouse,1518000,11/02/2017,11.4
House,437500,11/02/2017,17.4
House,342000,11/02/2017,31.7
House,625000,11/02/2017,17.9
House,600000,11/02/2017,17.9
Unit,718000,11/02/2017,17.2
Unit,602000,11/02/2017,17.2
House,982000,11/02/2017,16.2
House,860000,11/02/2017,6.2
House,1260000,11/02/2017,6.2
House,1016000,11/02/2017,14.3
House,770000,11/02/2017,26.5
House,883000,11/02/2017,26.5
Unit,332500,11/02/2017,21.5
Unit,370000,11/02/2017,21.5
Unit,733000,11/02/2017,14.2
House,1055000,11/02/2017,18.8
House,880000,11/02/2017,18.8
House,910000,11/02/2017,6.2
Townhouse,676000,11/02/2017,10.4
House,991000,11/02/2017,10.4
Townhouse,1300000,11/02/2017,1.8
House,1300000,11/02/2017,5.3
Townhouse,770000,11/02/2017,11.2
House,1045000,11/02/2017,12.3
Unit,770000,11/02/2017,12.3
House,900000,11/02/2017,15.5
Unit,480500,11/02/2017,21.5
Townhouse,476450,11/02/2017,8.5
House,810000,11/02/2017,8.5
House,555000,11/02/2017,12
Townhouse,350000,11/02/2017,12
Unit,600000,11/02/2017,2.4
House,791000,11/02/2017,21.3
House,780000,11/02/2017,8.9
House,935000,11/02/2017,23.5
House,451000,11/02/2017,20.6
House,660000,11/02/2017,35.4
Unit,455000,11/02/2017,0.7
House,750000,11/02/2017,20.8
House,660500,11/02/2017,22.2
House,546000,11/02/2017,14
House,1635000,11/02/2017,8.2
House,1194000,11/02/2017,8.2
Unit,880000,11/02/2017,10.2
House,480000,11/02/2017,18.4
House,796000,11/02/2017,18
House,605000,11/02/2017,18
Townhouse,692000,11/02/2017,12.4
House,577000,11/02/2017,15.3
Unit,426000,11/02/2017,15.3
House,1430000,11/02/2017,7
Unit,525500,11/02/2017,7
House,805000,11/02/2017,14.7
House,855000,11/02/2017,14.7
House,1660000,11/02/2017,14.7
House,502000,11/02/2017,14.7
House,450000,11/02/2017,14.7
House,398000,11/02/2017,14.7
Unit,241000,11/02/2017,6.4
House,910000,11/02/2017,6.4
Unit,452000,11/02/2017,4.6
House,412000,11/02/2017,27.2
House,753000,11/02/2017,12.7
House,1035000,11/02/2017,6.3
House,766000,11/03/2017,11
Townhouse,640000,11/03/2017,9.4
House,955000,11/03/2017,4.3
House,714000,11/03/2017,23.2
House,1402000,11/03/2017,13.4
House,730000,11/03/2017,8.6
House,1094000,11/03/2017,5.2
House,1135000,11/03/2017,5.2
House,1290000,11/03/2017,4
House,1280000,11/03/2017,10.8
House,680000,11/03/2017,12.1
House,2718000,11/03/2017,3.5
Unit,468000,11/03/2017,3.5
House,1646000,11/03/2017,10.1
Unit,712000,11/03/2017,17.9
House,1126000,11/03/2017,16.7
House,782000,11/03/2017,6.7
House,393500,11/03/2017,20.6
House,504000,11/03/2017,20.6
House,487000,11/03/2017,20.6
House,430000,11/03/2017,34.7
House,845000,11/03/2017,23
House,964000,11/03/2017,22.2
House,1300000,11/03/2017,12.4
Unit,885000,11/03/2017,14.3
House,1337000,11/03/2017,27
House,1240000,11/03/2017,7.5
House,635000,11/03/2017,13.1
House,2875000,11/03/2017,3.6
House,1180000,11/03/2017,15.4
House,1096000,11/03/2017,15.4
House,810000,11/03/2017,11.2
Townhouse,580000,11/03/2017,11.2
House,770000,11/03/2017,16.1
Unit,450000,11/03/2017,5.3
House,3050000,11/03/2017,6.2
Unit,579000,11/03/2017,8.9
House,453000,11/03/2017,18.4
House,915000,11/03/2017,11.7
House,2315000,11/03/2017,5.4
House,831000,11/03/2017,26
House,731000,11/03/2017,12.1
Unit,389000,11/03/2017,41
House,840000,11/03/2017,4.3
House,313000,11/03/2017,31.7
House,237000,11/03/2017,29.8
Townhouse,876000,11/03/2017,14.2
House,640000,11/03/2017,18.8
House,660000,11/03/2017,18.8
House,864500,11/03/2017,15.4
House,850000,11/03/2017,12.3
House,1110000,11/03/2017,21.5
House,920000,11/03/2017,8.5
Unit,512000,11/03/2017,8.4
Townhouse,678000,11/03/2017,12
House,1285000,11/03/2017,23.5
House,458500,11/03/2017,20.6
House,820000,11/03/2017,22.2
House,550000,11/03/2017,34.7
Unit,569000,11/03/2017,0.7
House,635000,11/03/2017,14
Townhouse,330000,11/03/2017,14
House,755000,11/03/2017,14
House,790000,11/03/2017,10.5
House,550000,11/03/2017,10.5
House,601000,11/03/2017,10.5
House,411500,11/03/2017,18.4
House,1710000,11/03/2017,12.4
House,855000,11/03/2017,15.3
House,3850000,11/03/2017,4.1
House,1170000,11/03/2017,14.7
House,419000,11/03/2017,14.7
House,365000,11/03/2017,27.2
Unit,505000,11/11/2017,3
Unit,940000,11/11/2017,3
Townhouse,1150000,11/11/2017,7.5
House,560000,11/11/2017,14
House,635000,11/11/2017,10.5
House,760000,11/11/2017,9.4
Townhouse,755000,11/11/2017,9.4
House,1025000,11/11/2017,9.4
Unit,500000,11/11/2017,6.3
House,1275000,11/11/2017,4.3
House,1155000,11/11/2017,4.3
House,1365000,11/11/2017,4.3
Townhouse,1200000,11/11/2017,10.2
House,1425000,11/11/2017,10.2
House,1232000,11/11/2017,21.5
Townhouse,1340000,11/11/2017,7.9
Unit,530000,11/11/2017,7.9
House,2340000,11/11/2017,9.7
House,1720000,11/11/2017,17.3
House,1776000,11/11/2017,17.3
Townhouse,1208000,11/11/2017,11.4
Unit,745000,11/11/2017,11.4
Townhouse,886000,11/11/2017,13.8
House,1126500,11/11/2017,13.8
House,1835000,11/11/2017,13.8
House,1540000,11/11/2017,13.8
House,1412000,11/11/2017,13.8
House,1160000,11/11/2017,13.8
Townhouse,770000,11/11/2017,13.8
House,730000,11/11/2017,35.2
House,1790000,11/11/2017,13.4
House,820000,11/11/2017,25
House,878000,11/11/2017,25
House,1540000,11/11/2017,10.9
House,1693000,11/11/2017,10.9
House,1875000,11/11/2017,10.9
House,800000,11/11/2017,8.6
House,977000,11/11/2017,16.1
House,826000,11/11/2017,16.1
Unit,1570000,11/11/2017,10.5
House,2230000,11/11/2017,10.5
House,1750000,11/11/2017,10.3
House,2003000,11/11/2017,10.3
House,464000,11/11/2017,14
House,605000,11/11/2017,14
Unit,640000,11/11/2017,5.2
House,1440000,11/11/2017,5.2
Unit,415000,11/11/2017,4
House,907000,11/11/2017,4
House,1710000,11/11/2017,4
House,900000,11/11/2017,4
House,1400000,11/11/2017,5.2
House,1085000,11/11/2017,5.2
Unit,726000,11/11/2017,10.8
House,800000,11/11/2017,12.1
House,970000,11/11/2017,12.1
House,1755000,11/11/2017,12.1
Townhouse,690000,11/11/2017,12.1
House,665000,11/11/2017,14.8
House,620000,11/11/2017,14.8
Unit,825000,11/11/2017,10.4
House,1015000,11/11/2017,14.7
House,610000,11/11/2017,14.8
House,1450000,11/11/2017,7.7
House,3010000,11/11/2017,7.7
House,1665000,11/11/2017,7.7
House,860000,11/11/2017,3.5
Unit,310000,11/11/2017,10.1
House,712500,11/11/2017,31.2
Unit,700000,11/11/2017,7.8
Unit,895000,11/11/2017,8.7
Townhouse,1080000,11/11/2017,17.9
Townhouse,1020000,11/11/2017,17.9
House,862000,11/11/2017,17.5
Unit,1000000,11/11/2017,3.6
House,1155000,11/11/2017,3.6
House,1720000,11/11/2017,3.6
House,1270000,11/11/2017,6.7
House,1025000,11/11/2017,6.7
Townhouse,698000,11/11/2017,6.7
House,1215000,11/11/2017,6.7
House,1480000,11/11/2017,6.7
House,822000,11/11/2017,6.7
Unit,1287000,11/11/2017,2
House,520000,11/11/2017,20.6
House,570000,11/11/2017,20.6
House,528000,11/11/2017,20.6
House,648000,11/11/2017,20.6
House,460000,11/11/2017,20.6
House,741000,11/11/2017,20.6
House,521000,11/11/2017,34.7
House,663000,11/11/2017,34.7
Unit,594500,11/11/2017,23
House,935000,11/11/2017,23
House,760000,11/11/2017,24.7
Unit,602000,11/11/2017,24.7
House,792000,11/11/2017,24.7
House,600000,11/11/2017,18
House,600000,11/11/2017,18
House,501000,11/11/2017,27.7
House,880000,11/11/2017,22.2
House,890000,11/11/2017,22.2
House,646000,11/11/2017,22.2
House,1810000,11/11/2017,12.4
House,1268000,11/11/2017,14.3
House,1128000,11/11/2017,14.3
House,2260000,11/11/2017,14.3
House,578000,11/11/2017,25.9
House,2201000,11/11/2017,7.2
Unit,625250,11/11/2017,7.2
House,986000,11/11/2017,18
House,1055000,11/11/2017,18
Unit,676500,11/11/2017,18
Unit,1026000,11/11/2017,18
Unit,515000,11/11/2017,7.2
House,273000,11/11/2017,19.6
House,652000,11/11/2017,19.6
House,584000,11/11/2017,19.6
House,637000,11/11/2017,19.6
Unit,540000,11/11/2017,7.5
House,1535000,11/11/2017,5.7
House,723000,11/11/2017,13.1
House,2790000,11/11/2017,2.1
Unit,647000,11/11/2017,3.6
House,1095000,11/11/2017,5.1
Unit,762000,11/11/2017,15.4
House,515000,11/11/2017,38
Unit,692000,11/11/2017,7.2
House,631000,11/11/2017,12.9
Unit,605000,11/11/2017,7.3
Unit,742000,11/11/2017,7.3
Unit,845000,11/11/2017,7.3
Unit,759000,11/11/2017,7.3
House,1950000,11/11/2017,16.7
House,1335000,11/11/2017,16.7
Unit,900000,11/11/2017,16.7
Townhouse,449000,11/11/2017,11.2
House,680000,11/11/2017,11.2
Unit,296000,11/11/2017,11.2
Townhouse,690000,11/11/2017,11.2
House,740000,11/11/2017,11.2
House,830000,11/11/2017,12.9
Townhouse,652500,11/11/2017,16.1
Unit,627000,11/11/2017,16.1
House,2200000,11/11/2017,13.8
House,1615000,11/11/2017,13.8
House,1467000,11/11/2017,13.8
Townhouse,1055000,11/11/2017,13.8
House,1246000,11/11/2017,13.8
Unit,450000,11/11/2017,5.3
House,2650000,11/11/2017,5.3
Unit,550000,11/11/2017,5.3
Unit,421500,11/11/2017,5.3
House,1090000,11/11/2017,6.2
House,1126000,11/11/2017,21.3
House,860000,11/11/2017,8.8
Unit,980000,11/11/2017,16
House,1045000,11/11/2017,16
House,660000,11/11/2017,18
House,551500,11/11/2017,18.4
House,468000,11/11/2017,18.4
House,585000,11/11/2017,18.4
House,1465000,11/11/2017,7.8
House,1865000,11/11/2017,7.8
House,637500,11/11/2017,15.5
House,705000,11/11/2017,11.7
House,755000,11/11/2017,11.7
House,670000,11/11/2017,15.5
Unit,793000,11/11/2017,5.4
House,1341000,11/11/2017,5.4
Unit,850000,11/11/2017,5.4
Townhouse,1080000,11/11/2017,7.3
House,920000,11/11/2017,25.2
House,885000,11/11/2017,25.2
House,792000,11/11/2017,25.2
House,1051500,11/11/2017,25.2
House,808000,11/11/2017,16.3
House,695000,11/11/2017,16.3
House,642000,11/11/2017,16.3
Unit,460000,11/11/2017,14.6
Unit,580000,11/11/2017,14.6
House,653000,11/11/2017,12.7
Unit,400000,11/11/2017,6.4
House,2200000,11/11/2017,8.4
House,2626000,11/11/2017,8.4
House,1850000,11/11/2017,8.4
House,1420000,11/11/2017,8.4
House,1245000,11/11/2017,4.3
Unit,495000,11/11/2017,4.3
Unit,355000,11/11/2017,17.4
Unit,420000,11/11/2017,17.4
Unit,2250000,11/11/2017,0
House,579000,11/11/2017,31.7
House,520000,11/11/2017,31.7
House,428000,11/11/2017,31.7
House,710000,11/11/2017,31.7
House,580000,11/11/2017,29.8
House,356000,11/11/2017,31.7
House,1180000,11/11/2017,20
Unit,706000,11/11/2017,20
House,485000,11/11/2017,25.9
House,487500,11/11/2017,25.9
House,640000,11/11/2017,25.9
House,667500,11/11/2017,17.9
House,910000,11/11/2017,17.2
Unit,880888,11/11/2017,10.2
House,900000,11/11/2017,16.2
Unit,690000,11/11/2017,16.2
House,1261000,11/11/2017,14.3
House,715000,11/11/2017,26.5
House,760000,11/11/2017,26.5
Unit,549000,11/11/2017,21.5
House,896000,11/11/2017,18.8
House,1004000,11/11/2017,18.8
House,1375000,11/11/2017,18.8
House,1420000,11/11/2017,10.1
House,1230000,11/11/2017,6.2
House,950000,11/11/2017,6.2
House,845000,11/11/2017,10.4
Unit,775000,11/11/2017,10.4
Unit,466000,11/11/2017,22.7
House,753000,11/11/2017,22.7
Unit,610000,11/11/2017,5.3
House,1950000,11/11/2017,15.4
Unit,521500,11/11/2017,15.4
House,930000,11/11/2017,11.2
House,1390000,11/11/2017,11.2
House,840000,11/11/2017,15.5
House,1175000,11/11/2017,15.5
Unit,630000,11/11/2017,11.4
Unit,720000,11/11/2017,21.5
Unit,460000,11/11/2017,21.5
Unit,737000,11/11/2017,21.5
House,1350000,11/11/2017,1.8
Townhouse,900000,11/11/2017,8.5
House,905000,11/11/2017,8.5
House,960000,11/11/2017,8.5
House,640000,11/11/2017,14.7
House,647000,11/11/2017,14.7
House,552000,11/11/2017,14.7
House,615000,11/11/2017,14.7
House,673000,11/11/2017,14.7
House,1642000,11/11/2017,3.5
House,1180000,11/11/2017,8.4
House,950000,11/11/2017,8.4
Townhouse,710000,11/11/2017,8.4
House,1050000,11/11/2017,8.4
Townhouse,590000,11/11/2017,12
Townhouse,695000,11/11/2017,12
House,1055000,11/11/2017,12
Unit,395000,11/11/2017,12
House,950000,11/11/2017,12
House,690000,11/11/2017,12
House,821000,11/11/2017,12
Unit,825000,11/11/2017,12
House,1076000,11/11/2017,12
House,850000,11/11/2017,12
House,1215000,11/11/2017,2.4
Unit,283000,11/11/2017,2.4
House,1320000,11/11/2017,2.4
Unit,341000,11/11/2017,2.4
Townhouse,1265000,11/11/2017,2.4
Unit,792000,11/11/2017,19.9
House,570000,11/11/2017,20.6
House,610000,11/11/2017,20.6
House,577500,11/11/2017,20.6
Unit,696000,11/11/2017,15.2
House,1750000,11/11/2017,15.2
House,759000,11/11/2017,15.5
House,912000,11/11/2017,35.4
House,835000,11/11/2017,11
House,768000,11/11/2017,5.1
Unit,845000,11/11/2017,1.9
Unit,530000,11/11/2017,1.9
Unit,610000,11/11/2017,1.9
House,652000,11/11/2017,20.5
Townhouse,451000,11/11/2017,20.5
House,550000,11/11/2017,20.5
Unit,539000,11/11/2017,2.7
House,1640000,11/11/2017,2.7
Townhouse,1560000,11/11/2017,2.7
House,815000,11/11/2017,20.8
Unit,630000,11/11/2017,22.2
House,695000,11/11/2017,14
House,680000,11/11/2017,14
Unit,598000,11/11/2017,14
Townhouse,473000,11/11/2017,14
House,590000,11/11/2017,14
Unit,915000,11/11/2017,5
House,2102000,11/11/2017,5
House,480000,11/11/2017,31.7
House,436000,11/11/2017,31.7
House,780000,11/11/2017,31.7
House,720000,11/11/2017,10.5
House,748000,11/11/2017,10.5
House,910500,11/11/2017,10.5
House,740000,11/11/2017,10.5
House,800000,11/11/2017,10.5
House,461000,11/11/2017,18.4
House,620000,11/11/2017,18.4
House,652000,11/11/2017,18.4
Unit,351500,11/11/2017,18.4
House,675000,11/11/2017,18
House,682000,11/11/2017,15.5
House,652000,11/11/2017,15.5
House,1506000,11/11/2017,12.4
House,665000,11/11/2017,15.3
House,1260000,11/11/2017,7
House,830000,11/11/2017,7
Unit,290000,11/11/2017,7
House,6400000,11/11/2017,4.1
House,700000,11/11/2017,12.9
House,1600000,11/11/2017,17.2
House,1320000,11/11/2017,17.2
House,1250000,11/11/2017,14.7
House,1005000,11/11/2017,14.7
House,1050000,11/11/2017,14.7
House,940000,11/11/2017,14.7
House,651000,11/11/2017,21.5
House,1063000,11/11/2017,14.5
Townhouse,847000,11/11/2017,14.5
House,457000,11/11/2017,14.7
House,490500,11/11/2017,14.7
House,630000,11/11/2017,14.7
House,280000,11/11/2017,14.7
House,547000,11/11/2017,14.7
Townhouse,770000,11/11/2017,6.4
House,735000,11/11/2017,6.4
House,988000,11/11/2017,6.4
Townhouse,950000,11/11/2017,3.1
House,547500,11/11/2017,16.5
House,755000,11/11/2017,16.5
House,1078500,11/11/2017,16.7
House,1014000,11/11/2017,16.7
House,1050000,11/11/2017,6.8
House,642000,11/11/2017,25.5
House,490000,11/11/2017,25.5
House,880000,11/11/2017,25.5
House,625500,11/11/2017,27.2
House,990000,11/11/2017,12.7
House,781000,11/11/2017,12.7
House,802000,11/11/2017,6.3
House,1040000,11/11/2017,6.3
Unit,312000,11/11/2017,6.3
House,1635000,12/08/2017,3
House,940000,12/08/2017,3
House,1375000,12/08/2017,3
